 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
4564,47,255,0,255,255,255,1250.160,1285.309,1250.160,1285.309,24.385,1246,1281,8,8,8.257,7.248,27.210,0.993,8.944,11985,255,NaN,NaN,100,11985,5,1246,1287,26.565,7.778,1.139,0.878,0.895
4565,1,255,0,255,255,255,936.500,1287.500,936.500,1287.500,2.828,936,1287,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,5,936,1287,135.000,1.000,1.000,1.000,1.000
4566,1,255,0,255,255,255,918.500,1288.500,918.500,1288.500,2.828,918,1288,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,5,918,1288,135.000,1.000,1.000,1.000,1.000
4567,58,255,0,255,255,255,951.690,1293.259,951.690,1293.259,29.799,947,1289,10,9,11.000,6.714,28.598,0.821,11.662,14790,255,NaN,NaN,100,14790,5,947,1296,30.964,8.000,1.638,0.610,0.835
4568,2,255,0,255,255,255,978.500,1292.000,978.500,1292.000,4.828,978,1291,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100,510,5,978,1291,116.565,1.000,2.000,0.500,1.000
4569,38,255,0,255,255,255,963.500,1295.000,963.500,1295.000,21.314,960,1292,7,6,7.488,6.462,0.000,1.000,8.062,9690,255,NaN,NaN,100,9690,5,960,1293,150.255,6.000,1.159,0.863,0.950
4570,38,255,0,255,255,255,924.289,1299.605,924.289,1299.605,21.556,921,1296,7,7,7.411,6.529,54.057,1.000,8.062,9690,255,NaN,NaN,100,9690,5,921,1302,29.745,7.000,1.135,0.881,0.905
4571,1,255,0,255,255,255,1106.500,1298.500,1106.500,1298.500,2.828,1106,1298,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,5,1106,1298,135.000,1.000,1.000,1.000,1.000
4572,41,255,0,255,255,255,943.354,1305.500,943.354,1305.500,22.728,940,1302,7,7,7.550,6.915,133.952,0.997,8.602,10455,255,NaN,NaN,100,10455,5,941,1302,125.538,7.000,1.092,0.916,0.921
4573,4,255,0,255,255,255,930.000,1307.500,930.000,1307.500,7.657,929,1306,2,3,3.216,1.583,121.717,0.857,3.606,1020,255,NaN,NaN,100,1020,5,929,1306,123.690,2.000,2.031,0.492,0.800
4574,1,255,0,255,255,255,1248.500,1327.500,1248.500,1327.500,2.828,1248,1327,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,5,1248,1327,135.000,1.000,1.000,1.000,1.000
4575,1,255,0,255,255,255,563.500,3.500,563.500,3.500,2.828,563,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,563,3,135.000,1.000,1.000,1.000,1.000
4576,1,255,0,255,255,255,617.500,3.500,617.500,3.500,2.828,617,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,617,3,135.000,1.000,1.000,1.000,1.000
4577,1,255,0,255,255,255,621.500,3.500,621.500,3.500,2.828,621,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,621,3,135.000,1.000,1.000,1.000,1.000
4578,1,255,0,255,255,255,635.500,3.500,635.500,3.500,2.828,635,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,635,3,135.000,1.000,1.000,1.000,1.000
4579,1,255,0,255,255,255,643.500,3.500,643.500,3.500,2.828,643,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,643,3,135.000,1.000,1.000,1.000,1.000
4580,1,255,0,255,255,255,645.500,3.500,645.500,3.500,2.828,645,3,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,645,3,135.000,1.000,1.000,1.000,1.000
4581,28,255,0,255,255,255,708.643,24.643,708.643,24.643,25.213,704,21,8,7,7.952,4.483,29.055,0.553,10.000,7140,255,NaN,NaN,100,7140,6,704,27,36.870,6.102,1.774,0.564,0.718
4582,8,255,0,255,255,255,776.250,22.750,776.250,22.750,14.728,774,21,5,3,4.486,2.270,177.618,0.463,5.385,2040,255,NaN,NaN,100,2040,6,774,21,158.199,3.000,1.976,0.506,0.640
4583,59,255,0,255,255,255,652.263,27.042,652.263,27.042,28.385,647,23,10,8,8.932,8.411,175.668,0.920,10.440,15045,255,NaN,NaN,100,15045,6,647,28,16.699,8.000,1.062,0.942,0.894
4584,1,255,0,255,255,255,464.500,25.500,464.500,25.500,2.828,464,25,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,464,25,135.000,1.000,1.000,1.000,1.000
4585,9,255,0,255,255,255,41.833,38.278,41.833,38.278,13.314,40,37,4,3,4.041,2.836,2.953,0.638,5.000,2295,255,NaN,NaN,100,2295,6,40,37,143.130,3.000,1.425,0.702,0.750
4586,18,255,0,255,255,255,26.667,67.833,26.667,67.833,15.071,24,66,5,4,5.608,4.087,162.704,0.996,6.403,4590,255,NaN,NaN,100,4590,6,24,66,141.340,4.000,1.372,0.729,0.947
4587,1,255,0,255,255,255,712.500,66.500,712.500,66.500,2.828,712,66,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,712,66,135.000,1.000,1.000,1.000,1.000
4588,15,255,0,255,255,255,121.167,69.100,121.167,69.100,15.899,118,67,6,4,4.892,3.904,168.830,0.746,6.325,3825,255,NaN,NaN,100,3825,6,118,69,161.565,4.000,1.253,0.798,0.769
4589,63,255,0,255,255,255,724.103,79.913,724.103,79.913,30.627,719,75,10,9,9.573,8.379,20.539,0.844,11.180,16065,255,NaN,NaN,100,16065,6,719,82,26.565,9.000,1.143,0.875,0.857
4590,4,255,0,255,255,255,873.000,78.000,873.000,78.000,5.657,872,77,2,2,2.257,2.257,0.000,1.000,2.828,1020,255,NaN,NaN,100,1020,6,872,77,135.000,2.000,1.000,1.000,1.000
4591,1,255,0,255,255,255,348.500,89.500,348.500,89.500,2.828,348,89,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,348,89,135.000,1.000,1.000,1.000,1.000
4592,36,255,0,255,255,255,947.889,97.806,947.889,97.806,23.556,943,95,9,6,7.750,5.914,6.015,0.815,9.220,9180,255,NaN,NaN,100,9180,6,943,98,12.529,6.000,1.310,0.763,0.847
4593,2,255,0,255,255,255,690.500,102.000,690.500,102.000,4.828,690,101,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100,510,6,690,101,116.565,1.000,2.000,0.500,1.000
4594,1,255,0,255,255,255,736.500,101.500,736.500,101.500,2.828,736,101,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,736,101,135.000,1.000,1.000,1.000,1.000
4595,40,255,0,255,255,255,17.450,105.450,17.450,105.450,23.556,13,102,8,7,7.407,6.875,18.663,0.906,8.544,10200,255,NaN,NaN,100,10200,6,13,106,20.556,7.000,1.077,0.928,0.870
4596,1,255,0,255,255,255,732.500,103.500,732.500,103.500,2.828,732,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,732,103,135.000,1.000,1.000,1.000,1.000
4597,1,255,0,255,255,255,736.500,103.500,736.500,103.500,2.828,736,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,736,103,135.000,1.000,1.000,1.000,1.000
4598,1,255,0,255,255,255,738.500,103.500,738.500,103.500,2.828,738,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,738,103,135.000,1.000,1.000,1.000,1.000
4599,1,255,0,255,255,255,740.500,103.500,740.500,103.500,2.828,740,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,740,103,135.000,1.000,1.000,1.000,1.000
4600,1,255,0,255,255,255,744.500,103.500,744.500,103.500,2.828,744,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,744,103,135.000,1.000,1.000,1.000,1.000
4601,1,255,0,255,255,255,746.500,103.500,746.500,103.500,2.828,746,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,746,103,135.000,1.000,1.000,1.000,1.000
4602,1,255,0,255,255,255,748.500,103.500,748.500,103.500,2.828,748,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,748,103,135.000,1.000,1.000,1.000,1.000
4603,1,255,0,255,255,255,752.500,103.500,752.500,103.500,2.828,752,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,103,135.000,1.000,1.000,1.000,1.000
4604,1,255,0,255,255,255,754.500,103.500,754.500,103.500,2.828,754,103,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,754,103,135.000,1.000,1.000,1.000,1.000
4605,1,255,0,255,255,255,738.500,105.500,738.500,105.500,2.828,738,105,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,738,105,135.000,1.000,1.000,1.000,1.000
4606,1,255,0,255,255,255,754.500,105.500,754.500,105.500,2.828,754,105,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,754,105,135.000,1.000,1.000,1.000,1.000
4607,3,255,0,255,255,255,935.500,105.500,935.500,105.500,6.243,934,105,3,1,3.385,1.128,0.000,0.967,3.162,765,255,NaN,NaN,100,765,6,934,105,161.565,1.000,3.000,0.333,1.000
4608,1,255,0,255,255,255,738.500,107.500,738.500,107.500,2.828,738,107,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,738,107,135.000,1.000,1.000,1.000,1.000
4609,1,255,0,255,255,255,740.500,107.500,740.500,107.500,2.828,740,107,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,740,107,135.000,1.000,1.000,1.000,1.000
4610,1,255,0,255,255,255,724.500,109.500,724.500,109.500,2.828,724,109,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,724,109,135.000,1.000,1.000,1.000,1.000
4611,1,255,0,255,255,255,690.500,111.500,690.500,111.500,2.828,690,111,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,690,111,135.000,1.000,1.000,1.000,1.000
4612,18,255,0,255,255,255,3.222,116.056,3.222,116.056,15.314,1,113,4,6,5.733,3.997,107.234,0.965,6.403,4590,255,NaN,NaN,100,4590,6,1,114,128.660,4.000,1.434,0.697,0.878
4613,1,255,0,255,255,255,680.500,113.500,680.500,113.500,2.828,680,113,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,680,113,135.000,1.000,1.000,1.000,1.000
4614,1,255,0,255,255,255,684.500,113.500,684.500,113.500,2.828,684,113,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,684,113,135.000,1.000,1.000,1.000,1.000
4615,1,255,0,255,255,255,688.500,113.500,688.500,113.500,2.828,688,113,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,688,113,135.000,1.000,1.000,1.000,1.000
4616,1,255,0,255,255,255,690.500,113.500,690.500,113.500,2.828,690,113,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,690,113,135.000,1.000,1.000,1.000,1.000
4617,1,255,0,255,255,255,692.500,113.500,692.500,113.500,2.828,692,113,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,692,113,135.000,1.000,1.000,1.000,1.000
4618,17,255,0,255,255,255,754.500,121.500,754.500,121.500,34.828,754,113,1,17,19.182,1.128,90.000,0.176,17.029,4335,255,NaN,NaN,100,4335,6,754,113,93.366,1.000,17.000,0.059,1.000
4619,57,255,0,255,255,255,760.132,119.500,760.132,119.500,88.870,756,114,11,14,10.389,6.986,48.713,0.091,17.029,14535,255,NaN,NaN,100,14535,6,756,128,49.764,10.883,1.487,0.672,0.548
4620,1,255,0,255,255,255,672.500,115.500,672.500,115.500,2.828,672,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,115,135.000,1.000,1.000,1.000,1.000
4621,1,255,0,255,255,255,674.500,115.500,674.500,115.500,2.828,674,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,674,115,135.000,1.000,1.000,1.000,1.000
4622,1,255,0,255,255,255,676.500,115.500,676.500,115.500,2.828,676,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,676,115,135.000,1.000,1.000,1.000,1.000
4623,1,255,0,255,255,255,680.500,115.500,680.500,115.500,2.828,680,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,680,115,135.000,1.000,1.000,1.000,1.000
4624,1,255,0,255,255,255,682.500,115.500,682.500,115.500,2.828,682,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,682,115,135.000,1.000,1.000,1.000,1.000
4625,1,255,0,255,255,255,684.500,115.500,684.500,115.500,2.828,684,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,684,115,135.000,1.000,1.000,1.000,1.000
4626,1,255,0,255,255,255,686.500,115.500,686.500,115.500,2.828,686,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,686,115,135.000,1.000,1.000,1.000,1.000
4627,1,255,0,255,255,255,688.500,115.500,688.500,115.500,2.828,688,115,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,688,115,135.000,1.000,1.000,1.000,1.000
4628,2,255,0,255,255,255,691.000,115.500,691.000,115.500,4.243,690,115,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100,510,6,690,115,153.435,1.000,2.000,0.500,1.000
4629,1,255,0,255,255,255,530.500,117.500,530.500,117.500,2.828,530,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,530,117,135.000,1.000,1.000,1.000,1.000
4630,1,255,0,255,255,255,672.500,117.500,672.500,117.500,2.828,672,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,117,135.000,1.000,1.000,1.000,1.000
4631,1,255,0,255,255,255,674.500,117.500,674.500,117.500,2.828,674,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,674,117,135.000,1.000,1.000,1.000,1.000
4632,1,255,0,255,255,255,676.500,117.500,676.500,117.500,2.828,676,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,676,117,135.000,1.000,1.000,1.000,1.000
4633,1,255,0,255,255,255,680.500,117.500,680.500,117.500,2.828,680,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,680,117,135.000,1.000,1.000,1.000,1.000
4634,1,255,0,255,255,255,682.500,117.500,682.500,117.500,2.828,682,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,682,117,135.000,1.000,1.000,1.000,1.000
4635,1,255,0,255,255,255,684.500,117.500,684.500,117.500,2.828,684,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,684,117,135.000,1.000,1.000,1.000,1.000
4636,1,255,0,255,255,255,686.500,117.500,686.500,117.500,2.828,686,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,686,117,135.000,1.000,1.000,1.000,1.000
4637,1,255,0,255,255,255,688.500,117.500,688.500,117.500,2.828,688,117,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,688,117,135.000,1.000,1.000,1.000,1.000
4638,7,255,0,255,255,255,752.500,120.500,752.500,120.500,14.828,752,117,1,7,7.899,1.128,90.000,0.400,7.071,1785,255,NaN,NaN,100,1785,6,752,117,98.130,1.000,7.000,0.143,1.000
4639,1,255,0,255,255,255,771.500,118.500,771.500,118.500,2.828,771,118,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,771,118,135.000,1.000,1.000,1.000,1.000
4640,1,255,0,255,255,255,670.500,119.500,670.500,119.500,2.828,670,119,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,670,119,135.000,1.000,1.000,1.000,1.000
4641,1,255,0,255,255,255,672.500,119.500,672.500,119.500,2.828,672,119,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,119,135.000,1.000,1.000,1.000,1.000
4642,1,255,0,255,255,255,674.500,119.500,674.500,119.500,2.828,674,119,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,674,119,135.000,1.000,1.000,1.000,1.000
4643,1,255,0,255,255,255,682.500,119.500,682.500,119.500,2.828,682,119,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,682,119,135.000,1.000,1.000,1.000,1.000
4644,1,255,0,255,255,255,684.500,119.500,684.500,119.500,2.828,684,119,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,684,119,135.000,1.000,1.000,1.000,1.000
4645,3,255,0,255,255,255,750.500,120.500,750.500,120.500,6.828,750,119,1,3,3.385,1.128,90.000,0.809,3.162,765,255,NaN,NaN,100,765,6,750,119,108.435,1.000,3.000,0.333,1.000
4646,1,255,0,255,255,255,672.500,121.500,672.500,121.500,2.828,672,121,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,121,135.000,1.000,1.000,1.000,1.000
4647,11,255,0,255,255,255,772.045,124.773,772.045,124.773,13.657,771,122,2,6,6.327,2.214,93.058,0.741,6.325,2805,255,NaN,NaN,100,2805,6,771,122,108.435,2.000,2.858,0.350,0.957
4648,1,255,0,255,255,255,672.500,123.500,672.500,123.500,2.828,672,123,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,123,135.000,1.000,1.000,1.000,1.000
4649,1,255,0,255,255,255,674.500,123.500,674.500,123.500,2.828,674,123,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,674,123,135.000,1.000,1.000,1.000,1.000
4650,1,255,0,255,255,255,748.500,123.500,748.500,123.500,2.828,748,123,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,748,123,135.000,1.000,1.000,1.000,1.000
4651,1,255,0,255,255,255,750.500,123.500,750.500,123.500,2.828,750,123,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,750,123,135.000,1.000,1.000,1.000,1.000
4652,9,255,0,255,255,255,1042.167,124.389,1042.167,124.389,11.899,1040,123,4,3,4.217,2.718,10.278,0.799,5.000,2295,255,NaN,NaN,100,2295,6,1040,126,36.870,3.000,1.552,0.645,0.783
4653,1,255,0,255,255,255,668.500,125.500,668.500,125.500,2.828,668,125,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,668,125,135.000,1.000,1.000,1.000,1.000
4654,5,255,0,255,255,255,673.500,126.500,673.500,126.500,14.142,672,125,3,3,2.523,2.523,0.000,0.314,4.243,1275,255,NaN,NaN,100,1275,6,672,125,135.000,3.000,1.000,1.000,0.556
4655,1,255,0,255,255,255,676.500,125.500,676.500,125.500,2.828,676,125,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,676,125,135.000,1.000,1.000,1.000,1.000
4656,1,255,0,255,255,255,752.500,125.500,752.500,125.500,2.828,752,125,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,125,135.000,1.000,1.000,1.000,1.000
4657,2,255,0,255,255,255,60.500,127.000,60.500,127.000,4.828,60,126,1,2,2.257,1.128,90.000,1.000,2.236,510,255,NaN,NaN,100,510,6,60,126,116.565,1.000,2.000,0.500,1.000
4658,2,255,0,255,255,255,63.000,126.500,63.000,126.500,4.243,62,126,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100,510,6,62,126,153.435,1.000,2.000,0.500,1.000
4659,1,255,0,255,255,255,666.500,127.500,666.500,127.500,2.828,666,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,666,127,135.000,1.000,1.000,1.000,1.000
4660,1,255,0,255,255,255,668.500,127.500,668.500,127.500,2.828,668,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,668,127,135.000,1.000,1.000,1.000,1.000
4661,1,255,0,255,255,255,670.500,127.500,670.500,127.500,2.828,670,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,670,127,135.000,1.000,1.000,1.000,1.000
4662,1,255,0,255,255,255,697.500,127.500,697.500,127.500,2.828,697,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,697,127,135.000,1.000,1.000,1.000,1.000
4663,1,255,0,255,255,255,750.500,127.500,750.500,127.500,2.828,750,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,750,127,135.000,1.000,1.000,1.000,1.000
4664,1,255,0,255,255,255,752.500,127.500,752.500,127.500,2.828,752,127,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,127,135.000,1.000,1.000,1.000,1.000
4665,4,255,0,255,255,255,323.000,130.000,323.000,130.000,5.657,322,129,2,2,2.257,2.257,0.000,1.000,2.828,1020,255,NaN,NaN,100,1020,6,322,129,135.000,2.000,1.000,1.000,1.000
4666,1,255,0,255,255,255,668.500,129.500,668.500,129.500,2.828,668,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,668,129,135.000,1.000,1.000,1.000,1.000
4667,1,255,0,255,255,255,670.500,129.500,670.500,129.500,2.828,670,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,670,129,135.000,1.000,1.000,1.000,1.000
4668,1,255,0,255,255,255,672.500,129.500,672.500,129.500,2.828,672,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,672,129,135.000,1.000,1.000,1.000,1.000
4669,1,255,0,255,255,255,697.500,129.500,697.500,129.500,2.828,697,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,697,129,135.000,1.000,1.000,1.000,1.000
4670,1,255,0,255,255,255,744.500,129.500,744.500,129.500,2.828,744,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,744,129,135.000,1.000,1.000,1.000,1.000
4671,1,255,0,255,255,255,752.500,129.500,752.500,129.500,2.828,752,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,129,135.000,1.000,1.000,1.000,1.000
4672,1,255,0,255,255,255,756.500,129.500,756.500,129.500,2.828,756,129,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,756,129,135.000,1.000,1.000,1.000,1.000
4673,77,255,0,255,255,255,854.994,133.019,854.994,133.019,40.870,848,129,14,8,12.858,7.625,174.279,0.579,14.318,19635,255,NaN,NaN,100,19635,6,848,135,12.095,8.000,1.686,0.593,0.811
4674,44,255,0,255,255,255,910.227,132.977,910.227,132.977,25.556,905,130,10,6,9.250,6.057,8.823,0.847,10.440,11220,255,NaN,NaN,100,11220,6,905,134,16.699,6.000,1.527,0.655,0.871
4675,1,255,0,255,255,255,666.500,131.500,666.500,131.500,2.828,666,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,666,131,135.000,1.000,1.000,1.000,1.000
4676,1,255,0,255,255,255,668.500,131.500,668.500,131.500,2.828,668,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,668,131,135.000,1.000,1.000,1.000,1.000
4677,2,255,0,255,255,255,671.000,131.500,671.000,131.500,4.243,670,131,2,1,2.257,1.128,0.000,1.000,2.236,510,255,NaN,NaN,100,510,6,670,131,153.435,1.000,2.000,0.500,1.000
4678,1,255,0,255,255,255,742.500,131.500,742.500,131.500,2.828,742,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,742,131,135.000,1.000,1.000,1.000,1.000
4679,1,255,0,255,255,255,744.500,131.500,744.500,131.500,2.828,744,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,744,131,135.000,1.000,1.000,1.000,1.000
4680,1,255,0,255,255,255,746.500,131.500,746.500,131.500,2.828,746,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,746,131,135.000,1.000,1.000,1.000,1.000
4681,1,255,0,255,255,255,750.500,131.500,750.500,131.500,2.828,750,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,750,131,135.000,1.000,1.000,1.000,1.000
4682,1,255,0,255,255,255,752.500,131.500,752.500,131.500,2.828,752,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,131,135.000,1.000,1.000,1.000,1.000
4683,1,255,0,255,255,255,754.500,131.500,754.500,131.500,2.828,754,131,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,754,131,135.000,1.000,1.000,1.000,1.000
4684,31,255,0,255,255,255,773.177,138.661,773.177,138.661,49.314,771,131,4,15,11.375,3.470,89.308,0.160,15.033,7905,255,NaN,NaN,100,7905,6,772,131,93.814,4.000,3.278,0.305,0.620
4685,1,255,0,255,255,255,666.500,133.500,666.500,133.500,2.828,666,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,666,133,135.000,1.000,1.000,1.000,1.000
4686,1,255,0,255,255,255,668.500,133.500,668.500,133.500,2.828,668,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,668,133,135.000,1.000,1.000,1.000,1.000
4687,1,255,0,255,255,255,698.500,133.500,698.500,133.500,2.828,698,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,698,133,135.000,1.000,1.000,1.000,1.000
4688,1,255,0,255,255,255,740.500,133.500,740.500,133.500,2.828,740,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,740,133,135.000,1.000,1.000,1.000,1.000
4689,1,255,0,255,255,255,742.500,133.500,742.500,133.500,2.828,742,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,742,133,135.000,1.000,1.000,1.000,1.000
4690,1,255,0,255,255,255,744.500,133.500,744.500,133.500,2.828,744,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,744,133,135.000,1.000,1.000,1.000,1.000
4691,1,255,0,255,255,255,746.500,133.500,746.500,133.500,2.828,746,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,746,133,135.000,1.000,1.000,1.000,1.000
4692,1,255,0,255,255,255,752.500,133.500,752.500,133.500,2.828,752,133,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,752,133,135.000,1.000,1.000,1.000,1.000
4693,1,255,0,255,255,255,657.500,134.500,657.500,134.500,2.828,657,134,1,1,1.128,1.128,0.000,1.000,1.414,255,255,NaN,NaN,100,255,6,657,134,135.000,1.000,1.000,1.000,1.000
